panel_id,interviews_observed,n_interviews_observed,n_interview_records,first_interview_month_index,last_interview_month_index,has_complete_interviews_1_4,interviews_exactly_three_months_apart,n_distinct_expected_reference_months,n_distinct_mtbi_reference_months,has_complete_12_month_mtbi_panel
0431298,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431299,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431301,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431302,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431306,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431307,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431310,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431311,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431316,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431318,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431319,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431320,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431321,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431326,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431327,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431329,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431330,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431337,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431338,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431339,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431340,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431346,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431347,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431348,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431349,2,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431353,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431358,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431359,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431361,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431362,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431364,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431366,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431369,2,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431372,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431377,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431382,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431383,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431384,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431392,2,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431393,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431394,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431397,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431399,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431400,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431401,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431405,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431406,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431408,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431409,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431410,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431411,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431414,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431416,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431417,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431423,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431429,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431432,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431436,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431438,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431439,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431440,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431442,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431443,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431444,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431445,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431446,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431447,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431458,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431460,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431461,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431462,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431465,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431466,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431469,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431470,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431472,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431473,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431474,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431475,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431476,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431479,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431480,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431482,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431488,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431492,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431495,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431496,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431497,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431498,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431502,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431503,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431505,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431508,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431509,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431513,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431514,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431515,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431519,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431520,2,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431521,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431522,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431523,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431524,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431525,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431527,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431529,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431530,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431531,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431533,3,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431535,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431537,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431541,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431542,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431549,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431550,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431554,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431555,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431559,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431561,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431562,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431564,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431569,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431571,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431576,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431577,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431578,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431579,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431580,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431584,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431586,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431587,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431588,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431589,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431590,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431591,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431597,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431599,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431603,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431606,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431611,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431613,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431614,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431615,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431616,1,1,1,24241,24241,FALSE,TRUE,3,0,FALSE
0431617,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431618,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431619,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431620,3,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431621,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431622,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431623,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431627,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431629,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431632,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431633,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431635,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431636,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431638,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431639,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431641,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431642,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431643,2,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431644,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431648,3,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431652,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431653,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431656,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431658,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431665,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431666,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431671,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431672,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431675,2,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431677,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431681,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431682,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431688,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431689,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431698,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431702,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431704,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431705,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431706,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431708,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431709,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431711,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431714,1,1,1,24241,24241,FALSE,TRUE,3,0,FALSE
0431715,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431716,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431719,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431723,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431724,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431726,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431728,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431730,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431732,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431733,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431736,2,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431737,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431738,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431740,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431742,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431747,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431748,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431753,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431754,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431756,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431761,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431765,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431768,2,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431770,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431776,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431777,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431780,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431790,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431792,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431795,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431796,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431798,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431799,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431803,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431805,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431807,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431809,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431810,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431811,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431815,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431816,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431820,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431821,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431822,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431824,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431825,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431830,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431832,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431834,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431835,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431838,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431840,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431843,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431845,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431851,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431859,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431861,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431863,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431864,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431868,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431869,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431870,2,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431871,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431873,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431874,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431877,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431878,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431880,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431883,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431888,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431892,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431894,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431896,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431899,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431902,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431904,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431906,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431910,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431912,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431921,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431925,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431927,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431928,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431931,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431934,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431937,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431939,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431940,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431943,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431945,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431950,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431953,3,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431954,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431956,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431957,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431958,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431960,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431963,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431967,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431972,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431973,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431974,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431975,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431976,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431977,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431978,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431979,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431980,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431981,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431984,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431990,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431994,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431996,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431997,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431998,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0431999,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432001,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432002,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432003,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432004,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432006,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432011,3,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432014,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432017,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432018,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432022,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432025,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432029,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432030,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432031,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432033,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432034,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432037,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432040,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432045,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432048,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432053,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432055,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432058,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432059,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432061,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432062,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432063,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432064,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432066,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432069,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432072,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432073,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432074,2,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432075,3,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432076,1,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0432078,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432081,4,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432082,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432084,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432086,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432091,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432092,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432093,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432095,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432097,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432099,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432100,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432102,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432108,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432109,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432112,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432114,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432115,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432117,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432121,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432123,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432125,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432128,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432129,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432132,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432133,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432134,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432139,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432140,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432141,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432142,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432143,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432145,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432149,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432150,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432151,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432152,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432156,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432157,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432167,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432169,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432172,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432176,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432177,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432178,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432180,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432181,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432182,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432183,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432189,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432194,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432196,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432197,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432198,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432200,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432201,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432203,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
0432207,1,1,1,24242,24242,FALSE,TRUE,3,3,FALSE
