QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYB,VEHICYB_,VEHICYR,VEHICYR_,VEHBSNZ,VEHBSNZ_,VEHNEWU,VEHNEWU_,VEHGFTC,VEHGFTC_,VEHPURMO,VEHP_RMO,VEHPURYR,VEHP_RYR,VFINSTAT,VFIN_TAT,TRADEX,TRADEX_,NETPURX,NETPURX_,DNPAYMTX,DNPA_MTX,PRINCIPX,PRIN_IPX,VEHQPMT,VEHQPMT_,PMT1MO,PMT1MO_,PMT1YR,PMT1YR_,PAYMENTX,PAYM_NTX,QINTRSTZ,QINT_STZ,QLOANM1Q,QLOA_M1Q,QBALNM1X,QBAL_M1X,QVINTM1X,QVIN_M1X,QVPRIM1X,QVPR_M1X,QLOANM2Q,QLOA_M2Q,QBALNM2X,QBAL_M2X,QVINTM2X,QVIN_M2X,QVPRIM2X,QVPR_M2X,QLOANM3Q,QLOA_M3Q,QBALNM3X,QBAL_M3X,QVINTM3X,QVIN_M3X,QVPRIM3X,QVPR_M3X,QTRADEX,QTRADEX_,QREIMBRZ,QREI_BRZ,QADITR1X,QADI_R1X,QADITR2X,QADI_R2X,QADITR3X,QADI_R3X,QDNPYMTX,QDNP_MTX,VEHEQTLN,VEHE_TLN,VEHICIB,VEHICIB_,MAKE,MAKE_,OVBPURCH,VFINANCE,FUELTYPE,FUEL_YPE,VPURINDV,VPUR_NDV,VINTRATE,VINT_ATE
20184,03989032,24,0,5,110,D,29,D,,A,1,D,1,D,06,D,2009,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,1,1,D,2,D,,A
20184,03989032,25,0,5,100,D,34,D,,A,1,D,1,D,09,D,2013,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,1,1,D,2,D,,A
20184,03989032,26,0,5,100,D,28,D,,A,2,D,1,D,10,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,CHE,D,,2,1,D,1,D,,A
20184,03989032,27,0,5,150,D,,A,,A,2,D,1,D,04,D,2018,D,2,D,9000,D,25000,D,0,D,19734,D,48,D,05,D,2018,D,450,D,.0450,D,5,D,18222,D,68,D,382,D,6,D,17840,D,67,D,383,D,7,D,17457,D,65,D,385,D,25000,D,,A,68,D,67,D,65,D,0,D,2,D,04,D,,A,,1,,A,2,D,.0450,D
20184,03989032,28,0,5,150,D,,A,,A,2,D,1,D,07,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,2,,A,1,D,,A
20184,03989032,29,0,5,160,D,,A,,A,1,D,1,D,10,D,2016,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,1,,A,2,D,,A
20184,03989042,37,0,5,110,D,28,D,,A,1,D,1,D,09,D,2008,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20184,03989042,38,0,5,110,D,35,D,,A,1,D,1,D,03,D,2015,D,2,D,6000,D,41863,D,0,D,35843,D,60,D,04,D,2015,D,652,D,.0350,D,42,D,12037,D,35,D,617,D,43,D,11420,D,33,D,619,D,44,D,10801,D,32,D,620,D,41863,D,,A,35,D,33,D,32,D,0,D,2,D,02,D,DOD,D,,1,2,D,2,D,,C
20184,03989042,39,0,5,160,D,,A,,A,2,D,1,D,02,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,2,D,,A
20184,03989042,40,0,5,160,D,,A,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,2,,A,1,D,,A
20184,03989052,9,0,5,100,D,25,D,,A,2,D,1,D,01,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,SCI,D,,2,1,D,1,D,,A
20184,03989062,21,0,5,100,D,19,D,,A,2,D,1,D,06,D,,C,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,1,1,D,2,D,,A
20184,03989072,36,0,5,110,D,27,D,,A,2,D,1,D,03,D,2015,D,2,D,,A,15450,D,2000,D,13000,D,60,D,05,D,2015,D,240,D,.0410,D,41,D,4632,D,16,D,224,D,42,D,4408,D,15,D,225,D,43,D,4183,D,14,D,226,D,15450,D,,A,16,D,15,D,14,D,2000,D,2,D,01,D,FOR,D,,1,1,D,2,D,.0275,D
20184,03989072,37,0,5,200,D,,A,,A,1,D,1,D,03,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,,2,,A,2,D,,A
20184,03989072,38,0,5,200,D,,A,,A,1,D,1,D,11,D,2011,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,2,D,,A
20184,03989072,39,0,5,120,D,,A,,A,2,D,1,D,,C,2004,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,2,,A,1,D,,A
20184,03989082,20,0,5,110,D,27,D,,A,2,D,1,D,12,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,LIN,D,,2,1,D,2,D,,A
20184,03989082,21,0,5,110,D,25,D,,A,2,D,1,D,11,D,2009,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,FOR,D,,1,1,D,2,D,,A
20184,03989082,22,0,5,110,D,24,D,,A,1,D,1,D,10,D,2004,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,CHE,D,,1,1,D,2,D,,A
20184,03989082,23,0,5,110,D,22,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,CHE,D,,2,1,D,2,D,,A
20184,03989082,24,0,5,130,D,,A,,A,2,D,1,D,,C,,C,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,1,,A,1,D,,A
20184,03989092,27,0,5,110,D,33,D,,A,2,D,1,D,09,D,2016,D,2,D,,A,11754,D,8000,D,3337,D,36,D,10,D,2017,D,100,D,.0500,D,12,D,2370,D,10,D,90,D,13,D,2280,D,9,D,91,D,14,D,2189,D,9,D,91,D,11754,D,,A,10,D,9,D,9,D,8000,D,2,D,01,D,HON,D,,1,1,D,2,D,.0500,D
20184,03989092,28,0,5,110,D,27,D,,A,2,D,1,D,05,D,2012,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,DOD,D,,2,1,D,1,D,,A
20184,03989112,14,0,5,110,D,28,D,,A,1,D,1,D,07,D,2008,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,1,1,D,2,D,,A
20184,03989112,15,0,5,100,D,33,D,,A,2,D,1,D,,C,2017,D,2,D,,A,,C,,C,,B,,B,,B,,B,,B,,B,,B,,B,,B,197,F,,B,,B,,B,198,F,,B,,B,,B,198,F,,B,0.50,D,33,F,32,F,32,F,,C,2,D,02,D,DOD,D,,1,1,D,1,D,,C
20184,03989142,36,0,5,100,D,33,D,,A,2,D,1,D,09,D,2018,D,,A,,A,17000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17000,D,,A,,A,,A,,A,,A,,A,01,D,CAD,D,,2,1,D,2,D,,A
20184,03989142,37,0,5,100,D,31,D,,A,2,D,1,D,09,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,NIS,D,,2,1,D,2,D,,A
20184,03989142,38,0,5,160,D,,A,,A,2,D,1,D,,C,2008,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,1,D,,A
20184,03989162,60,0,5,100,D,35,D,,A,2,D,1,D,07,D,2017,D,2,D,,A,,C,0,D,21465,D,60,D,08,D,2017,D,388,D,.0325,D,14,D,17106,D,46,D,342,D,15,D,16765,D,45,D,343,D,16,D,16422,D,44,D,344,D,,B,0.10,D,41,D,41,D,40,D,0,D,2,D,01,D,CHE,D,,1,1,D,2,D,,C
20184,03989162,61,0,5,100,D,31,D,,A,1,D,1,D,06,D,2011,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,1,1,D,2,D,,A
20184,03989172,29,0,5,100,D,33,D,,A,1,D,1,D,05,D,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHR,D,,2,1,D,2,D,,A
20184,03989182,7,0,5,110,D,15,D,,A,2,D,1,D,01,D,2003,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,NIS,D,,1,1,D,1,D,,A
20184,03989192,9,0,5,100,D,15,D,,A,2,D,1,D,01,D,2007,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,2,D,,A
20184,03989192,10,0,5,100,D,26,D,,A,2,D,1,D,03,D,2015,D,2,D,,A,8206,D,1500,D,13376,D,48,D,11,D,2015,D,304,D,.0435,D,35,D,4148,D,15,D,289,D,36,D,3859,D,14,D,290,D,37,D,3569,D,13,D,291,D,8206,D,,A,15,D,14,D,13,D,1500,D,2,D,02,D,CHE,D,,1,1,D,2,D,.1700,D
20184,03989212,10,0,1,110,D,35,D,,A,2,D,1,D,02,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,2,D,,A
20184,03989222,8,0,5,100,D,30,D,,A,2,D,1,D,03,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,NIS,D,,2,1,D,2,D,,A
20184,03989264,15,0,5,100,D,28,D,,A,2,D,1,D,12,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,BUI,D,,2,1,D,1,D,,A
20184,03989292,32,0,1,100,D,32,D,,A,2,D,1,D,09,D,2014,D,2,D,,A,19000,D,2000,D,17000,D,60,D,10,D,2014,D,296,D,.0175,D,48,D,3816,D,6,D,290,D,49,D,3526,D,5,D,291,D,50,D,3235,D,5,D,291,D,19000,D,,A,6,D,5,D,5,D,2000,D,2,D,01,D,VOK,D,,1,1,D,2,D,.0450,D
20184,03989292,33,0,1,110,D,26,D,,A,2,D,1,D,11,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,2,1,D,1,D,,A
20184,03989292,34,0,1,150,D,,A,,A,2,D,1,D,04,D,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,1,D,,A
20184,03989292,35,0,1,150,D,,A,,A,1,D,1,D,,C,2007,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,2,,A,2,D,,A
20184,03989292,36,0,1,130,D,,A,,A,2,D,1,D,04,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,2,,A,1,D,,A
20184,03989312,12,0,5,110,D,26,D,,A,2,D,1,D,06,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,1,D,,A
20184,03989312,13,0,5,110,D,32,D,,A,2,D,1,D,08,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,DOD,D,,2,1,D,1,D,,A
20184,03989352,13,0,5,100,D,37,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,SUB,D,,,1,D,,A,,A
20184,03989382,65,0,5,110,D,32,D,,A,1,D,1,D,06,D,2012,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,VOK,D,,2,1,D,2,D,,A
20184,03989382,66,0,5,110,D,37,D,,A,1,D,1,D,12,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,2,2,3,D,2,D,,A
20184,03989402,20,0,5,110,D,26,D,,A,1,D,1,D,,C,2006,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,1,2,D,2,D,,A
20184,03989402,21,0,5,110,D,27,D,,A,1,D,1,D,09,D,2007,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,1,1,D,2,D,,A
20184,03989412,5,0,5,110,D,25,D,,A,2,D,1,D,03,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,DOD,D,,2,1,D,1,D,,A
20184,03989452,16,0,1,100,D,27,D,,A,2,D,1,D,08,D,2009,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,2,1,D,1,D,,A
20184,03989452,17,0,1,110,D,36,D,,A,1,D,1,D,09,D,2015,D,2,D,,A,20000,D,1500,D,18500,D,60,D,10,D,2015,D,360,D,.0625,D,36,D,8407,D,44,D,316,D,37,D,8090,D,42,D,318,D,38,D,7772,D,40,D,320,D,20000,D,,A,44,D,42,D,40,D,1500,D,2,D,02,D,KIA,D,,1,1,D,2,D,.0460,D
20184,03989462,17,0,5,110,D,32,D,,A,1,D,1,D,04,D,2012,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,2,D,,A
20184,03989462,18,0,5,100,D,30,D,,A,2,D,1,D,08,D,2011,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,2,1,D,2,D,,A
20184,03989482,19,0,5,110,D,29,D,,A,2,D,1,D,03,D,2016,D,2,D,,A,20000,D,0,D,16006,D,60,D,05,D,2016,D,300,D,.0470,D,29,D,8998,D,35,D,265,D,30,D,8733,D,34,D,266,D,31,D,8467,D,33,D,267,D,20000,D,,A,35,D,34,D,33,D,0,D,2,D,01,D,FOR,D,,1,1,D,2,D,,C
20184,03989482,20,0,5,110,D,15,D,,A,2,D,1,D,09,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,2,1,D,1,D,,A
20184,03989502,16,0,5,100,D,38,D,,A,1,D,1,D,01,D,2018,D,2,D,,C,,C,0,D,26748,D,60,D,01,D,2018,D,500,D,.0460,D,9,D,23525,D,90,D,410,D,10,D,23115,D,89,D,411,D,11,D,22704,D,87,D,413,D,,B,0.50,D,45,D,45,D,44,D,0,D,2,D,01,D,SUB,D,,1,1,D,2,D,,C
20184,03989552,40,0,5,110,D,27,D,,A,1,D,1,D,11,D,2007,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,1,1,D,2,D,,A
20184,03989552,41,0,5,100,D,34,D,,A,2,D,1,D,02,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,HON,D,,2,1,D,2,D,,A
20184,03989552,42,0,5,100,D,24,D,,A,2,D,1,D,07,D,2018,D,,A,1000,D,5700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5700,D,,A,,A,,A,,A,,A,,A,03,D,HON,D,,2,1,D,1,D,,A
20184,03989552,43,0,5,100,D,27,D,,A,2,D,1,D,11,D,2008,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,FOR,D,,1,1,D,2,D,,A
20184,03989562,11,0,1,110,D,35,D,,A,2,D,1,D,01,D,2017,D,2,D,,A,44000,D,5000,D,26573,D,48,D,02,D,2017,D,600,D,.0400,D,20,D,16559,D,55,D,545,D,21,D,16014,D,53,D,547,D,22,D,15467,D,52,D,548,D,44000,D,,A,55,D,53,D,52,D,5000,D,2,D,01,D,LIN,D,,1,1,D,2,D,.0400,D
20184,03989562,12,0,1,110,D,31,D,,A,2,D,1,D,05,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,FOR,D,,1,1,D,2,D,,A
20184,03989562,13,0,1,100,D,25,D,,A,1,D,1,D,02,D,2005,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,MAZ,D,,1,1,D,2,D,,A
20184,03989562,14,0,1,110,D,18,D,,A,2,D,1,D,07,D,2000,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,FOR,D,,1,1,D,2,D,,A
20184,03989562,15,0,1,180,D,,A,,A,2,D,1,D,07,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,2,,A,1,D,,A
20184,03989582,38,0,5,110,D,33,D,,A,2,D,1,D,03,D,2014,D,2,D,,A,32000,D,500,D,24435,D,60,D,05,D,2014,D,450,D,.0400,D,53,D,3547,D,12,D,438,D,54,D,3109,D,10,D,440,D,55,D,2669,D,9,D,441,D,32000,D,,A,12,D,10,D,9,D,500,D,2,D,01,D,DOD,D,,1,1,D,1,D,.0400,D
20184,03989582,39,0,5,100,D,25,D,,A,2,D,1,D,10,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,VOK,D,,2,1,D,1,D,,A
20184,03989582,40,0,5,110,D,13,D,,A,2,D,1,D,12,D,2009,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,GMC,D,,2,1,D,1,D,,A
20184,03989582,41,0,1,110,D,38,D,,A,1,D,1,D,10,D,2018,D,2,D,,A,23791,D,0,D,10230,D,30,D,11,D,2018,D,355,D,.0315,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,10230,D,27,D,328,D,23791,D,,A,,A,,A,27,D,0,D,2,D,04,D,JEE,D,2,1,1,D,2,D,.0314,D
20184,03989602,15,0,5,100,D,24,D,,A,2,D,1,D,06,D,,C,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,MAZ,D,,1,1,D,2,D,,A
20184,03989602,16,0,5,100,D,35,D,,A,2,D,1,D,12,D,2017,D,2,D,,A,15000,D,1000,D,17134,D,60,D,01,D,2018,D,325,D,.0520,D,9,D,15097,D,65,D,260,D,10,D,14838,D,64,D,261,D,11,D,14577,D,63,D,262,D,15000,D,,A,65,D,64,D,63,D,1000,D,2,D,02,D,NIS,D,,1,1,D,2,D,,C
20184,03989632,27,0,5,100,D,30,D,,A,2,D,1,D,01,D,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,XXX,T,,2,1,D,2,D,,A
20184,03989632,28,0,5,110,D,27,D,,A,1,D,1,D,01,D,2007,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,XXX,T,,2,1,D,2,D,,A
20184,03989632,29,0,5,110,D,33,D,,A,2,D,2,D,08,D,2017,D,2,D,,A,33000,D,10000,D,22800,D,60,D,09,D,2017,D,387,D,.0070,D,13,D,18301,D,11,D,376,D,14,D,17925,D,10,D,377,D,15,D,17548,D,10,D,377,D,33000,D,,A,11,D,10,D,10,D,10000,D,2,D,03,D,XXX,T,,1,1,D,2,D,.0430,D
20184,03989632,30,0,5,100,D,28,D,,A,2,D,1,D,03,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,XXX,T,,2,1,D,2,D,,A
20184,03989632,31,0,1,110,D,38,D,,A,1,D,1,D,11,D,2018,D,,A,10000,D,20000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20000,D,,A,,A,,A,,A,,A,,A,05,D,XXX,T,2,2,1,D,2,D,,A
20184,03989662,19,0,5,100,D,28,D,,A,2,D,1,D,,C,2008,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHR,D,,2,1,D,1,D,,A
20184,03989662,20,0,5,100,D,22,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,NIS,D,,2,1,D,2,D,,A
20184,03989742,19,0,5,110,D,32,D,,A,1,D,1,D,,C,2012,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,JEE,D,,2,1,D,2,D,,A
20184,03989752,3,0,1,100,D,32,D,,A,2,D,1,D,01,D,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,2,D,,A
20184,03989762,19,0,5,110,D,21,D,,A,2,D,1,D,07,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,2,D,,A
20184,03989762,20,0,5,110,D,28,D,,A,1,D,1,D,09,D,2008,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,JEE,D,,1,1,D,2,D,,A
